Date;CompanyCode;CompanyName;Country;Operation;EventType;DeviceCategory;SearchTerm;ContentType;ContentTitle;DownloadLanguage;Theme;Route;UniqueUsers;DateRange
2026-07-03 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Poster;Use Case Poster - Coping With Organizational Change;-;Mental wellbeing,Healthy workplace,Lyra Wellbeing Services;Search;1;2026-07-01 - 2026-07-31
2026-07-03 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United Kingdom;Lyra Health International Ltd;create;Desktop;-;-;-;-;Lyra Wellbeing Services;undefined;1;2026-07-01 - 2026-07-31
2026-07-03 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United Kingdom;Lyra Health International Ltd;download;Desktop;-;Toolkit;Neurodiversity at Work: A Guide for Managers;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-03 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United Kingdom;Lyra Health International Ltd;search;Desktop;"""neurodiversity""";-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-03 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United Kingdom;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-03 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United Kingdom;Lyra Health International Ltd;view;Desktop;-;Toolkit;Neurodiversity at Work: A Guide for Managers;-;Neurodiversity;Search;1;2026-07-01 - 2026-07-31
2026-07-03 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United Kingdom;Lyra Health International Ltd;view;Desktop;-;Video;Lyra Wellbeing clinical intake tools: How we track your progress;-;Lyra Wellbeing Services;Search;1;2026-07-01 - 2026-07-31
2026-07-03 00:00:00.000;REDSLIM;Redslim;Germany;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-03 00:00:00.000;REDSLIM;Redslim;Germany;Lyra Health International Ltd;view;Desktop;-;Infosheet;Clinical Assessment Tools - Measuring the Impact of Your EAP;-;Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-03 00:00:00.000;REDSLIM;Redslim;Germany;Lyra Health International Ltd;view;Desktop;-;Infosheet;How to Prioritize When Everything Feels Urgent;-;Prioritization,Change;Search;1;2026-07-01 - 2026-07-31
2026-07-03 00:00:00.000;REDSLIM;Redslim;Germany;Lyra Health International Ltd;view;Desktop;-;Infosheet;Is All Stress Bad for Us?;-;Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-03 00:00:00.000;REDSLIM;Redslim;Germany;Lyra Health International Ltd;view;Desktop;-;Video;Mental health support: What happens when you contact Lyra?;-;;Search;1;2026-07-01 - 2026-07-31
2026-07-03 00:00:00.000;REDSLIM;Redslim;Germany;Lyra Health International Ltd;view;Desktop;-;Video;UK Insights map;-;Mental wellbeing,Lyra Wellbeing Services;Search;1;2026-07-01 - 2026-07-31
2026-07-05 00:00:00.000;Unmapped;Unmapped;United Kingdom;Unmapped;search;Desktop;gratitude;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-05 00:00:00.000;Unmapped;Unmapped;United Kingdom;Unmapped;search;Desktop;maternity;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-05 00:00:00.000;Unmapped;Unmapped;United Kingdom;Unmapped;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-05 00:00:00.000;Unmapped;Unmapped;United Kingdom;Unmapped;search;Desktop;pregnancy;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-05 00:00:00.000;Unmapped;Unmapped;United Kingdom;Unmapped;search;Desktop;retirement;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-05 00:00:00.000;Unmapped;Unmapped;United Kingdom;Unmapped;view;Desktop;-;Infosheet;Adjusting to Life After Retirement;-;Mental wellbeing,Physical wellbeing,Healthy workplace;Search;1;2026-07-01 - 2026-07-31
2026-07-05 00:00:00.000;Unmapped;Unmapped;United Kingdom;Unmapped;view;Desktop;-;Infosheet;Coping With the Loss of a Pregnancy;-;Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-05 00:00:00.000;Unmapped;Unmapped;United Kingdom;Unmapped;view;Desktop;-;Infosheet;How to Manage Stress During Pregnancy;-;Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-05 00:00:00.000;Unmapped;Unmapped;United Kingdom;Unmapped;view;Desktop;-;Infosheet;Staying Healthy After Retirement;-;Mental wellbeing,Physical wellbeing,Nutrition,Healthy workplace;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;BDMY;Becton Dickinson;Malta;Lyra Health Malaysia Sdn Bhd;download;Desktop;-;Video;Mental health support: What happens when you contact Lyra?;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;BDMY;Becton Dickinson;Malta;Lyra Health Malaysia Sdn Bhd;download;Desktop;-;Video;Mental health support: What happens when you contact Lyra?;en;;DirectEntry;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;BDMY;Becton Dickinson;Malta;Lyra Health Malaysia Sdn Bhd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;BDMY;Becton Dickinson;Malta;Lyra Health Malaysia Sdn Bhd;view;Desktop;-;Video;Lyra Wellbeing clinical intake tools: How we track your progress;-;Lyra Wellbeing Services;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;BDMY;Becton Dickinson;Malta;Lyra Health Malaysia Sdn Bhd;view;Desktop;-;Video;Mental health support: What happens when you contact Lyra?;-;;DirectEntry;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;BRIDGESTONE;Bridgestone;Belgium;Lyra Health International Ltd;download;Desktop;-;Infosheet;How to Prioritize When Everything Feels Urgent;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;BRIDGESTONE;Bridgestone;Belgium;Lyra Health International Ltd;download;Desktop;-;Infosheet;Staying Grounded During Life Changes;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;BRIDGESTONE;Bridgestone;Belgium;Lyra Health International Ltd;download;Desktop;-;Video;Box Breathing for Stressful Moments;en;;DirectEntry;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;BRIDGESTONE;Bridgestone;Belgium;Lyra Health International Ltd;search;Desktop;box;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;BRIDGESTONE;Bridgestone;Belgium;Lyra Health International Ltd;search;Desktop;breathing;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;BRIDGESTONE;Bridgestone;Belgium;Lyra Health International Ltd;search;Desktop;grounded;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;BRIDGESTONE;Bridgestone;Belgium;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;2;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;BRIDGESTONE;Bridgestone;Belgium;Lyra Health International Ltd;search;Desktop;urgent;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;BRIDGESTONE;Bridgestone;Belgium;Lyra Health International Ltd;view;Desktop;-;Infosheet;How to Prioritize When Everything Feels Urgent;-;Prioritization,Change;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;BRIDGESTONE;Bridgestone;Belgium;Lyra Health International Ltd;view;Desktop;-;Infosheet;Staying Grounded During Life Changes;-;Mental wellbeing,Grounding,Change;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;BRIDGESTONE;Bridgestone;Belgium;Lyra Health International Ltd;view;Desktop;-;Video;Box Breathing for Stressful Moments;-;Stress;DirectEntry;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;CGI;CGI;Canada;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;CORTEVA;Corteva;Poland;Lyra Health International Ltd;download;Desktop;-;Infosheet;How to Prioritize When Everything Feels Urgent;en;;home;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;CORTEVA;Corteva;Poland;Lyra Health International Ltd;download;Desktop;-;Infosheet;Staying Grounded During Life Changes;en;;home;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;CORTEVA;Corteva;Poland;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;CORTEVA;Corteva;Poland;Lyra Health International Ltd;view;Desktop;-;Infosheet;How to Prioritize When Everything Feels Urgent;-;Prioritization,Change;home;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;CORTEVA;Corteva;Poland;Lyra Health International Ltd;view;Desktop;-;Infosheet;Staying Grounded During Life Changes;-;Mental wellbeing,Grounding,Change;home;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;save;Desktop;-;-;-;-;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;save;Desktop;-;-;-;-;Personal growth,Healthy workplace;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;Health;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;Protection;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;Sports;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;Summer;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;Sun;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;exercise;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;gym;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;heat;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;search;Desktop;sweat;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;10 Affirmations for Confidence and Self-esteem;-;Mental wellbeing,Personal growth,Affirmation;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;14 Days to Better Interpersonal Skills;-;Personal growth,Healthy workplace;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;6 Home and Office Hacks to Support Healthier Choices;-;Healthy workplace;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;6 Ways to Boost Your Self-esteem;-;Personal growth,Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;8 Signs of a Healthy Body and Mind;-;Physical wellbeing,Mental wellbeing,Nutrition,Stress,Men's health;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;Beyond the Scale: 4 Non-Weight Metrics for a Truly Healthy Body;-;Physical wellbeing,Sleep,Exercise;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;Caring for Your Musculoskeletal Health at Work;-;Physical wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;Creating A Wellbeing Routine Around Work Shifts;-;Healthy workplace,Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;Embracing the 'Fear of Missing Out' (FOMO);-;Mental wellbeing,Relationships;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;Eye Health and Sun Concern;-;Physical wellbeing,Sun;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;How to Keep Safe in the Sun;-;Physical wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;How to Maintain Your Identity in the Face of Peer Pressure;-;Relationships;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;How to Prioritize When Everything Feels Urgent;-;Prioritization,Change;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;How to Prioritize Your Bone Health;-;Physical wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;How to Talk to Loved Ones About Your Mental Health Needs;-;Mental wellbeing;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;Places Where Sun Protection is Vital;-;Physical wellbeing,Sun,Cancer;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;Signs Someone May Be Struggling With Their Mental Health;-;Mental wellbeing,Relationships;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;The Best Types of Exercise for Stress Management;-;Mental wellbeing,Physical wellbeing,Exercise;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Infosheet;What is a Growth Mindset?;-;Personal growth;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Toolkit;Goal-planning Toolkit;-;Personal growth,Motivation;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Toolkit;Toolkit for Reducing Substance Use;-;Healthy workplace,Substance use,Substance;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;DATALOGIC;Datalogic;Malta;Lyra Health International Ltd;view;Desktop;-;Video;Mental health support: What happens when you contact Lyra?;-;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Lyra Wellbeing Frequently Asked Questions;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;vi;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;tr;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;es_la;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;es;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;ru;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;pt_br;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;pt;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;pl;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;ms;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;ja;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;it;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;hu;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;de;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;fr;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;nl;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;cs;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;zh_hant;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;zh;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;bg;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;ar;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Infosheet;Supporting a Team Member Who is Struggling Financially;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;vi;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;tr;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;es_la;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;es;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;ru;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;pt_br;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;pt;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;pl;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;ms;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;ja;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;it;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;hu;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;de;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;fr;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;nl;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;cs;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;zh_hant;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;zh;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;bg;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;ar;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;download;Desktop;-;Poster;Use Case Poster - Financial Problems;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;search;Desktop;financial;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EIPC;EIPC;United Kingdom;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;EVEREST;Everest;United States;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;search;Desktop;box breathing;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;search;Desktop;breathing;-;-;-;;;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;2;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);South Africa;Lyra Health International Ltd;view;Desktop;-;Video;Box Breathing for Stressful Moments;-;Stress;DirectEntry;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United Kingdom;Lyra Health International Ltd;create;Desktop;-;-;-;-;Stress;undefined;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United Kingdom;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;2;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United Kingdom;Lyra Health International Ltd;view;Desktop;-;Video;Box Breathing for Stressful Moments;-;Stress;DirectEntry;2;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United Kingdom;Lyra Health International Ltd;view;Desktop;-;Video;Box Breathing for Stressful Moments;-;Stress;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United States;Lyra Health International Ltd;download;Desktop;-;Infosheet;Privacy and Confidentiality;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United States;Lyra Health International Ltd;download;Desktop;-;Infosheet;What Is Your EAP?;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United States;Lyra Health International Ltd;download;Desktop;-;Infosheet;What to Expect When You Contact Lyra;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United States;Lyra Health International Ltd;download;Desktop;-;Toolkit;Lyra Wellbeing Employee Onboarding Toolkit 2026;en;;Search;1;2026-07-01 - 2026-07-31
2026-07-06 00:00:00.000;ICASTESTCS;ICAS Client Services (Test Preview);United States;Lyra Health International Ltd;search;Desktop;n/a;-;-;-;;;1;2026-07-01 - 2026-07-31
