yearMonth;CompanyCode;CompanyName;Country;Operation;EventType;DeviceCategory;SearchTerm;ContentType;ContentTitleEN;downloadLanguage;Theme;Route;UserType;uniqueUsers;FileName;PipelineRunID;DateRange;ImportDate;CreatedBy;DataSource
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"search";"Desktop";"n/a";"-";"-";"-";;;"Returning User";"2";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"Practical Tips to Help You Lead By Example";"-";"Healthy workplace,Management";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"How to Build a Team Culture Where it’s Safe to Speak Up";"-";"Healthy workplace";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"Helping an Employee Through Substance Use Issues";"-";"Substance use,Addiction,Healthy workplace";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"6 Home and Office Hacks to Support Healthier Choices";"-";"Healthy workplace";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"Looking After Yourself as a Caregiver";"-";"Mental wellbeing,Stress";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"search";"Desktop";"exercise";"-";"-";"-";;;"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"Learning to Identify Healthy Friendships";"-";"Mental wellbeing,Relationships";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"download";"Desktop";"-";"Toolkit";"30 Day Women's Wellness Calendar";"en";;"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"view";"Desktop";"-";"Toolkit";"30 Day Women's Wellness Calendar";"-";"Women's Health";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"view";"Desktop";"-";"Toolkit";"Toolkit for Reducing Substance Use";"-";"Healthy workplace,Substance use,Substance";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"save";"Desktop";"-";"-";"-";"-";;"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"download";"Desktop";"-";"Video";"Mental health support: What happens when you contact Lyra?";"en";;"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"download";"Desktop";"-";"Infosheet";"How to Stop Comparing Yourself To Others";"en";;"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"download";"Desktop";"-";"Infosheet";"How to Prioritize Self-care";"en";;"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"A Manager’s Guide to Developing Team Resilience";"-";"Healthy workplace";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"Use Case Poster - Building Personal Confidence";"-";"Healthy workplace";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"download";"Desktop";"-";"undefined";"How to Prioritize When Everything Feels Urgent";"en";;"home";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"How to Prioritize When Everything Feels Urgent";"-";"Prioritization,Change";"home";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"download";"Desktop";"-";"undefined";"Staying Grounded During Life Changes";"en";;"home";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"view";"Desktop";"-";"Video";"Mental health support: What happens when you contact Lyra?";"-";;"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"Affirmations to Help Build Self-esteem";"-";"Mental wellbeing,Affirmation,Self-compassion";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"download";"Desktop";"-";"Infosheet";"Staying Grounded During Life Changes";"en";;"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"RSGROUP";"RS Group PLC";"South Africa";"Lyra Health International Ltd";"download";"Desktop";"-";"Infosheet";"How to Prioritize When Everything Feels Urgent";"en";;"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"CTE001";"Cirtech Electronics (Pty) Ltd";"South Africa";"Lyra Southern Africa Pty Ltd";"download";"Desktop";"-";"undefined";"Staying Grounded During Life Changes";"en";;"home";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Southern_Africa_Pty_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"CTE001";"Cirtech Electronics (Pty) Ltd";"South Africa";"Lyra Southern Africa Pty Ltd";"download";"Desktop";"-";"undefined";"How to Prioritize When Everything Feels Urgent";"en";;"home";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Southern_Africa_Pty_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"SIEGWERK";"Siegwerk";"United States";"Lyra Health International Ltd";"download";"Desktop";"-";"Infosheet";"How to Find a Balance Between Work and Parenting";"en";;"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"SIEGWERK";"Siegwerk";"United States";"Lyra Health International Ltd";"search";"Desktop";"demands";"-";"-";"-";;;"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"SIEGWERK";"Siegwerk";"United States";"Lyra Health International Ltd";"search";"Desktop";"n/a";"-";"-";"-";;;"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"SIEGWERK";"Siegwerk";"United States";"Lyra Health International Ltd";"download";"Desktop";"-";"Infosheet";"What is Forest Bathing?";"en";;"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"KOHLER";"Kohler";"United Kingdom";"Lyra Health International Ltd";"download";"Desktop";"-";"Infosheet";"How to Prioritize Self-care";"en";;"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"KOHLER";"Kohler";"United Kingdom";"Lyra Health International Ltd";"search";"Desktop";"Self care";"-";"-";"-";;;"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"KOHLER";"Kohler";"United Kingdom";"Lyra Health International Ltd";"search";"Desktop";"n/a";"-";"-";"-";;;"Returning User";"2";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"KOHLER";"Kohler";"United Kingdom";"Lyra Health International Ltd";"search";"Desktop";"Selfcare";"-";"-";"-";;;"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"JABIL";"Jabil";"Poland";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"Helping an Employee Through Substance Use Issues";"-";"Substance use,Addiction,Healthy workplace";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"JABIL";"Jabil";"Poland";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"Practical Tips to Help You Lead By Example";"-";"Healthy workplace,Management";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"JABIL";"Jabil";"Poland";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"A Manager’s Guide to Developing Team Resilience";"-";"Healthy workplace";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"JABIL";"Jabil";"Poland";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"Supporting a Team Member Experiencing Family Problems";"-";"Relationships,Family";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"JABIL";"Jabil";"Poland";"Lyra Health International Ltd";"search";"Desktop";"n/a";"-";"-";"-";;;"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"JABIL";"Jabil";"Poland";"Lyra Health International Ltd";"download";"Desktop";"-";"Infosheet";"Lyra Wellbeing Frequently Asked Questions";"hu";;"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"JABIL";"Jabil";"Poland";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"Lyra Wellbeing Frequently Asked Questions";"-";"Mental wellbeing,Physical wellbeing,Healthy workplace,Financial wellbeing,Lyra Wellbeing Services";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"JABIL";"Jabil";"Poland";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"Supporting a Team Member Who is Having Relationship Problems";"-";"Relationships";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"JABIL";"Jabil";"Poland";"Lyra Health International Ltd";"view";"Desktop";"-";"Poster";"Use Case Poster - Financial Problems";"-";"Financial wellbeing,Lyra Wellbeing Services";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"JABIL";"Jabil";"Poland";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"Supporting an Employee Affected by Trauma";"-";"Mental wellbeing,Healthy workplace";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"JABIL";"Jabil";"Poland";"Lyra Health International Ltd";"view";"Desktop";"-";"Poster";"Use Case Poster: Coping With Trauma";"-";"Mental wellbeing";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"JABIL";"Jabil";"Poland";"Lyra Health International Ltd";"view";"Desktop";"-";"Poster";"Use Case Poster - Coping With the Impact of New Technology";"-";"Mental wellbeing,Lyra Wellbeing Services";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"JABIL";"Jabil";"Poland";"Lyra Health International Ltd";"view";"Desktop";"-";"Poster";"Use Case Poster - Community Building in Times of Change";"-";"Healthy workplace,Lyra Wellbeing Services";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"JABIL";"Jabil";"Poland";"Lyra Health International Ltd";"view";"Desktop";"-";"Poster";"Use Case Poster - Peace of Mind About Privacy and Confidentiality";"-";"Healthy workplace,Lyra Wellbeing Services";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"JABIL";"Jabil";"Poland";"Lyra Health International Ltd";"download";"Desktop";"-";"Poster";"Your Guide to Lyra Wellbeing Support Content";"hu";;"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"ICASTESTCS";"ICAS Client Services (Test Preview)";"South Africa";"Lyra Health International Ltd";"download";"Desktop";"-";"Infosheet";"Use Case Poster - Substance Use Support";"en";;"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"ICASTESTCS";"ICAS Client Services (Test Preview)";"South Africa";"Lyra Health International Ltd";"view";"Desktop";"-";"Infosheet";"Use Case Poster - Substance Use Support";"-";"Healthy workplace,Substance use,Substance,Addiction";"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"ICASTESTCS";"ICAS Client Services (Test Preview)";"South Africa";"Lyra Health International Ltd";"search";"Desktop";"substance abuse";"-";"-";"-";;;"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"ICASTESTCS";"ICAS Client Services (Test Preview)";"South Africa";"Lyra Health International Ltd";"search";"Desktop";"overdose";"-";"-";"-";;;"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
"2026-07";"SYLVAMO";"Sylvamo";"Poland";"Lyra Health International Ltd";"download";"Desktop";"-";"Infosheet";"30 Days of Financial Wellbeing";"fr";;"Search";"Returning User";"1";"Staging/2026-08-02_01f5da82-777c-4786-9e01-01034c7602b6/Lyra_Health_International_Ltd/Monthly/MercuryMonthlyEvents_2026-08-02.csv";"01f5da82-777c-4786-9e01-01034c7602b6";"2026-07-01 - 2026-07-31";"2026-08-02";"pl_tran_adlk_AppIn_Mercury";"Mercury"
